USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q16,Q16S1,Q16S2,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q18S1,Q19S1,Q20S1,Q20S2,Q20S3_1,Q20S3_2,Q20S3_3,Q20S3_4,Q20S3_5,Q20S3_6,Q21S1,Q21S2,Q21S3_1,Q21S3_2,Q21S3_3,Q21S3_4,Q21S3_5,Q21S3_6,Q22S1,Q22S2,Q22S3_1,Q22S3_2,Q22S3_3,Q22S3_4,Q22S3_5,Q22S3_6,Q23S1,Q23S2,Q23S3_1,Q23S3_2,Q23S3_3,Q23S3_4,Q23S3_5,Q23S3_6,Q24S1,Q24S2,Q24S3_1,Q24S3_2,Q24S3_3,Q24S3_4,Q24S3_5,Q24S3_6,Q25S1,Q25S2,Q25S3_1,Q25S3_2,Q25S3_3,Q25S3_4,Q25S3_5,Q25S3_6,Q26S1,Q26S2,Q26S3_1,Q26S3_2,Q26S3_3,Q26S3_4,Q26S3_5,Q26S3_6,Q27S1,Q27S2,Q27S3_1,Q27S3_2,Q27S3_3,Q27S3_4,Q27S3_5,Q27S3_6,Q28_1,Q29,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q35_9,Q35_10,Q35_11,Q35_12,Q35_13,Q35_14,Q35_15,Q36S1,Q36S2,Q36S3,Q36S4,Q36S5,Q36S6,Q36S7,Q36S8,Q36S9,Q37,Q38,Q39,Q40S1,Q40S2,Q40S3,Q40S4,Q40S5,Q41_1,Q41_2,Q41_3,Q41_4,Q41_5,Q41_6,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q47_6,Q47_7,Q47_8,Q47_9,Q47_10,Q47_11,Q47_12,Q47_13,Q47_14,Q47_15,Q47_16,Q47_17,Q48_1,Q48_2,Q48_3,Q48_4,Q48_5,Q48_6,Q49_1,Q49_2,Q49_3,Q50_1,Q50_2,Q50_3,Q50_4,Q50_5,Q50_6,Q51_1,Q51_2,Q51_3,Q51_4,Q51_5,Q51_6,Q51_7,Q51_8,Q51_9,Q51_10,Q51_11,Q51_12,Q51_13,Q51_14,Q51_15,Q52,Q53,Q54,Q55,Q56_1,Q56_2,Q56_3,Q56_4,Q56_5,Q56_6,Q56_7,Q57,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q58_10,Q58_11,Q58_12,Q58_13,Q58_14,Q58_15,Q58_16,Q59,Q59_1,Q59_2,Q59_3,Q59_4,X2_1,X2_2,X2_3,Q60,Q60S1,Q61,Q62S1,Q62S2,Q62S4,Q63,Q63S1,Q63S2,Q63S4,Q64,Q65,seg,gender,age,chiiki,QVOTES,QVOTEP,r
1949,1,3,3,7,0,0,0,25,0,25,0,0,0,0,0,0,5,5,5,5,5,8,NA,8,1,1,1,1,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4,0,0,0,0,0,0,0,1,4,4,4,1,1,2,2,2,2,2,1,1,1,3,3,3,3,3,1,1,1,3,3,3,3,3,3,1,2,3,2,3,3,3,1,1,2,3,2,3,2,3,1,1,1,2,2,2,3,3,1,1,2,2,2,2,2,2,1,1,1,2,3,2,3,3,6,5,1,4,5,5,5,1,3,1,1,1,3,3,1,1,3,1,1,1,1,1,2,3,3,3,3,4,3,1,4,5,5,5,5,5,5,5,5,3,3,4,4,4,4,2,4,3,1,3,NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,4,4,4,3,3,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,4,3,3,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,46,NA,8,2,46,2,1,4,1,5,5,1,NA,NA,NA,4,5,74,1,46,17,NA,NA,-0.6563660392583283
1950,1,3,3,2,0,50,20,20,50,50,10,30,30,50,50,15,5,5,5,5,5,4,2,NA,1,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,0,0,0,1,1,0,0,0,4,4,4,1,2,3,2,3,3,3,4,2,2,2,2,2,2,2,4,2,2,3,2,3,3,3,1,2,2,2,2,2,2,2,3,2,1,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,2,3,2,3,3,3,2,2,3,2,3,2,2,2,3,4,2,4,4,3,4,1,1,1,1,2,2,2,2,3,5,1,2,1,3,2,4,2,1,2,3,4,1,2,1,3,4,4,5,5,5,5,5,4,4,4,4,4,4,4,3,4,2,4,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,2,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,3,1,4,3,2,4,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,NA,NA,23,NA,12,15,68,2,4,4,5,NA,NA,2,6,NA,NA,1,6,97,2,68,24,NA,NA,0.8805507235265185
1951,3,3,2,8,20,80,50,70,50,50,50,50,50,50,50,50,3,3,4,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,1,8,7,0,0,0,0,0,0,0,1,3,3,4,1,3,3,2,3,2,3,2,1,3,2,3,3,2,3,4,2,2,3,2,3,3,3,4,2,2,3,2,2,3,2,3,2,2,2,2,2,3,2,3,3,2,3,2,2,3,2,3,4,2,3,3,2,2,3,3,3,2,3,2,3,2,3,6,3,3,3,4,4,3,1,2,3,2,3,2,2,2,3,5,1,1,2,5,3,3,1,1,1,4,3,4,2,1,3,3,3,3,4,5,4,3,3,3,3,2,2,2,3,1,3,3,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,2,4,3,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,58,NA,12,22,33,1,NA,4,1,2,6,2,2,1,7,2,8,108,2,33,28,NA,NA,1.7905943110887719
1952,3,3,2,1,50,50,50,75,50,25,75,50,50,75,50,25,3,2,2,3,3,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,4,2,4,1,1,4,1,1,4,1,0,0,0,0,0,0,0,2,2,1,2,1,4,1,3,3,4,3,1,4,2,3,2,2,1,2,2,1,3,2,3,3,4,1,2,1,2,2,2,2,3,3,3,2,3,2,3,3,4,2,3,1,2,2,2,2,3,3,3,2,2,2,3,3,3,2,3,1,3,2,3,3,4,7,2,2,2,2,2,2,3,4,3,2,2,3,3,2,5,5,3,4,5,4,4,2,3,3,2,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,3,3,2,1,2,1,4,3,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,2,3,4,2,2,3,4,2,3,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,32,NA,9,12,60,2,4,4,5,NA,NA,2,5,NA,NA,1,10,139,2,60,36,1,4,0.9104692947374275
1953,3,2,1,7,60,60,50,50,40,50,65,40,40,60,50,50,3,3,3,3,3,4,2,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2,2,3,1,2,2,2,2,2,2,1,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,6,4,3,2,4,4,3,1,1,1,1,1,1,3,2,2,4,1,1,2,4,1,2,2,1,2,3,3,2,2,4,5,4,4,4,5,4,4,4,3,3,3,3,3,3,1,1,2,4,2,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,3,3,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,59,NA,9,1,33,1,NA,3,5,NA,NA,2,1,4,9,4,4,66,2,33,13,NA,NA,0.2965081076127735
1954,3,3,1,3,50,20,50,50,30,0,50,10,30,30,30,0,3,2,2,2,2,1,2,NA,0,1,0,0,0,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,3,2,3,2,3,2,3,3,3,2,4,2,3,2,3,3,3,2,3,2,3,2,3,3,3,6,3,3,2,2,2,3,2,4,4,3,2,4,4,3,2,3,3,3,3,2,3,2,2,3,2,2,2,2,1,4,3,3,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,3,NA,2,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,3,3,4,2,2,2,4,4,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,2,4,3,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,48,NA,1,12,44,2,4,3,1,2,5,2,1,3,5,4,7,137,2,44,37,1,1,-0.49365210828554673
1955,2,2,2,7,0,10,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,0,0,0,0,0,0,0,1,2,2,4,2,4,4,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,3,2,3,3,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,6,5,2,4,4,4,3,1,1,1,1,1,1,2,1,1,5,2,1,1,1,1,1,2,1,1,4,3,3,2,3,4,4,3,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,3,4,4,5,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,1,2,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,2,4,20,27,1,NA,2,5,NA,NA,2,5,NA,NA,6,4,9,2,27,1,NA,NA,0.3795016660359086
1956,1,2,1,8,0,50,0,50,0,0,0,50,0,50,0,0,5,5,5,5,5,4,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,4,4,1,4,4,0,0,0,0,0,0,0,1,3,4,4,1,1,3,4,4,3,3,2,1,4,1,4,1,2,2,3,2,1,3,2,3,3,4,2,1,1,3,1,3,2,2,3,1,1,4,1,4,3,4,2,2,1,2,1,2,4,4,4,2,4,4,4,4,4,4,1,2,1,2,1,2,4,4,5,4,2,4,4,3,4,1,3,2,1,1,1,5,3,3,5,1,3,1,3,1,3,3,1,2,4,4,1,1,4,4,2,2,4,4,4,5,5,4,4,4,4,2,2,2,1,1,4,3,NA,NA,NA,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,5,5,4,3,3,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,4,4,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,2,11,3,26,2,1,4,5,NA,NA,2,1,5,5,4,3,100,1,26,27,NA,NA,-1.776778587436667
1957,3,1,1,2,75,50,35,5,15,0,80,10,5,5,0,0,4,4,5,4,4,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,3,2,1,2,2,2,2,3,3,1,1,1,2,1,3,3,4,3,1,1,3,2,3,3,4,2,1,1,2,2,2,4,4,2,1,1,3,3,4,4,4,2,1,1,4,4,4,4,4,1,2,2,3,3,3,4,4,2,2,1,3,1,3,4,4,7,4,2,2,4,4,5,2,5,2,1,2,3,2,3,2,2,2,1,1,1,1,3,2,1,2,1,4,1,2,3,3,3,4,4,3,4,4,4,3,3,4,3,3,3,1,1,2,3,4,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,3,2,5,5,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,3,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,42,NA,2,18,50,2,3,4,1,4,4,1,NA,NA,NA,2,6,19,1,50,4,1,1,-0.5623748832250487
1958,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,NA,0,0,0,0,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,0,0,0,0,0,0,0,1,1,1,1,4,1,1,4,1,1,4,2,4,1,1,2,1,1,1,2,1,4,4,2,4,4,1,1,1,4,4,2,4,4,1,1,1,4,4,2,4,4,4,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,4,1,4,4,2,4,4,11,3,3,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,1,1,4,1,4,1,1,1,3,2,1,2,2,2,1,4,3,3,4,4,4,3,1,3,4,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,1,4,4,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,48,NA,8,25,44,2,3,4,6,NA,NA,1,NA,NA,NA,1,1,130,1,44,38,NA,NA,-0.5305584872206959
1959,3,3,2,6,75,30,50,50,0,0,75,20,50,20,0,0,3,2,3,2,2,1,2,NA,0,0,0,0,1,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,3,3,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,4,3,2,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,23,NA,2,28,69,2,4,3,5,NA,NA,1,NA,NA,NA,1,1,111,2,69,27,NA,NA,-1.8940734656967775
1960,2,3,2,7,25,25,25,25,25,25,25,0,0,0,25,25,3,3,3,3,3,8,NA,8,0,0,1,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,0,0,0,0,0,0,0,1,3,3,4,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,6,5,4,4,5,5,5,1,1,1,1,3,3,5,3,4,5,3,1,1,3,1,3,2,2,3,3,3,3,2,4,3,2,5,5,5,5,5,5,4,4,4,4,4,4,2,2,2,2,2,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,3,3,3,4,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,3,3,4,3,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,63,NA,4,14,29,2,1,3,2,1,5,2,3,1,5,4,1,149,2,29,40,NA,NA,-0.067575562738107
1961,3,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,1,8,7,0,0,0,0,0,0,0,1,4,4,4,4,3,3,3,3,3,3,4,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,4,2,2,2,2,2,2,4,4,3,3,3,3,3,3,4,4,2,2,2,2,2,2,5,5,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,2,4,4,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,41,NA,4,7,51,2,4,3,6,NA,NA,1,NA,NA,NA,5,1,89,1,51,23,NA,NA,-0.2720187562377725
1962,2,3,2,7,50,50,50,50,50,50,50,50,10,50,50,50,3,3,3,3,3,1,2,NA,0,0,1,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,0,0,0,0,0,0,0,2,2,4,2,2,2,2,2,2,2,4,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,3,1,1,1,1,1,1,1,2,2,2,2,2,3,3,1,3,1,1,2,2,3,4,2,4,2,2,2,3,3,3,2,3,2,2,2,3,3,3,6,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,4,1,2,5,2,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,2,3,2,2,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,52,NA,7,7,40,2,4,2,1,2,7,1,NA,NA,NA,4,1,109,2,40,26,NA,NA,0.17266685824752734
1963,3,1,1,8,40,50,0,0,0,0,50,50,30,50,50,30,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,1,8,7,0,0,0,0,0,0,0,1,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,1,4,5,3,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,2,2,3,4,3,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,3,3,3,3,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,29,NA,1,11,63,2,4,3,5,NA,NA,2,5,NA,NA,2,2,69,2,63,13,NA,NA,-0.25249571627336537
1964,2,2,2,8,50,50,50,60,50,50,50,55,50,60,50,50,4,3,4,4,3,8,NA,8,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,1,4,4,0,0,0,0,0,0,0,1,3,3,3,2,1,2,1,1,2,2,2,2,1,2,1,2,2,3,2,3,1,2,1,2,2,3,2,2,2,3,2,3,3,3,3,2,2,3,3,3,3,4,1,2,2,1,1,1,4,3,2,1,4,4,4,4,1,1,4,3,2,1,1,1,4,3,6,3,3,3,4,3,4,2,2,2,2,2,3,4,1,2,4,2,2,2,2,2,4,2,2,2,3,2,2,2,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,2,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,2,3,4,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,3,4,4,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,30,NA,4,7,62,2,4,2,5,NA,NA,2,7,NA,9,1,6,41,2,62,8,NA,NA,0.4110989509805972
1965,4,NA,2,1,60,100,50,50,50,50,80,50,30,50,50,50,4,4,3,4,4,1,2,NA,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,3,3,3,3,3,2,3,2,3,2,4,2,3,3,2,2,3,2,3,2,3,2,2,1,4,3,2,2,3,4,2,2,3,2,2,2,3,3,2,2,1,2,3,3,2,2,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,4,5,2,2,2,3,3,3,4,3,3,3,3,3,4,3,3,3,3,2,3,3,3,2,2,2,1,2,1,3,1,3,2,3,2,2,2,4,2,2,3,2,3,2,2,3,2,1,2,1,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,3,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,47,NA,4,4,45,2,2,2,5,NA,NA,2,5,NA,NA,4,6,151,2,45,42,1,1,0.6909170863303928
1966,3,3,2,3,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,1,1,NA,0,0,0,1,0,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,6,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,2,2,2,1,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,4,3,2,2,2,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,49,NA,6,18,43,2,3,2,1,5,5,1,NA,NA,NA,1,8,88,1,43,22,1,1,-0.6830610121027524
1967,4,NA,1,4,70,50,45,45,80,40,55,60,45,50,70,30,2,2,1,2,2,5,2,NA,0,0,0,0,0,1,0,0,1,1,5,NA,NA,NA,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,3,2,2,3,1,3,3,3,2,1,1,2,1,3,3,3,3,2,1,3,1,3,3,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,7,3,2,2,3,3,2,4,4,3,4,2,3,3,2,4,4,4,2,3,2,2,3,4,2,3,3,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,1,3,2,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,4,3,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA,NA,43,NA,12,4,48,1,NA,3,1,2,5,1,NA,NA,NA,1,4,4,1,48,1,1,5,-0.009157336930345423
1968,4,NA,1,2,100,25,25,25,0,0,75,25,25,25,0,0,2,2,1,2,2,1,2,NA,0,0,0,0,0,1,0,0,1,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,3,2,3,3,3,3,1,3,3,3,2,1,1,2,1,2,2,2,3,4,4,2,1,2,3,2,3,3,4,2,2,2,3,2,3,4,4,2,2,2,2,2,3,4,4,2,2,2,3,2,3,4,4,1,1,1,2,2,3,4,4,9,2,2,1,2,2,3,3,4,4,3,3,2,3,3,2,4,3,4,4,3,3,2,3,2,2,2,3,1,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,3,2,3,4,2,4,1,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,4,2,2,2,2,4,3,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,3,3,2,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,43,NA,5,28,49,2,4,4,2,1,7,2,1,6,6,1,7,123,2,49,33,1,1,-1.8061214613093408
1969,3,2,2,5,0,0,0,0,80,70,0,0,0,0,80,70,5,4,4,5,5,5,2,NA,1,0,1,1,0,0,0,0,2,NA,NA,1,6,5,2,4,1,2,5,1,5,2,1,0,0,0,1,0,0,0,4,4,4,4,1,3,1,2,2,4,3,4,1,1,1,1,3,4,4,2,1,1,1,1,4,4,1,1,2,2,2,2,2,2,4,1,1,4,1,1,4,4,4,1,1,1,2,1,4,4,4,3,1,1,2,1,4,4,4,1,1,1,1,1,4,4,1,5,2,4,3,3,3,1,3,1,1,1,4,5,5,4,5,3,3,2,3,3,4,2,2,2,1,4,4,1,3,2,3,3,5,3,5,5,5,4,3,4,4,4,4,2,1,1,2,4,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,2,2,3,2,3,4,5,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,2,3,4,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,26,NA,10,22,65,2,4,4,6,NA,NA,1,NA,NA,NA,2,6,104,1,65,27,6,5,-1.294611959357405
